financial_id,expedition_id,total_revenue,total_cost,profit_margin
9b4faca2-38c4-4a4e-b35c-5027cda2a6d9,ead77065-85dc-4cae-a416-f3dd2bea387c,17198.48,7224.27,57.99
30aef142-3c3c-4091-b01f-d2be52d10aa8,489302c3-0ff0-442f-a8d4-97c1309e2cad,9099.64,2269.8,75.06
b6dd447c-e48c-4a9c-8c21-19f0b958b0c4,4def7728-7d3b-461c-83a9-132643203a2b,1089.78,594.26,45.47
86885dcd-e1ef-4a6a-80ad-8e98f3eaece2,819d6026-1ad2-4f0c-be6a-0253b2c61052,15850.79,10759.51,32.12
87d0457b-413e-4606-8d48-30b6967e736c,222dc0a4-5e30-4963-ab3b-344141070669,1555.44,806.46,48.15
89746f1a-d8b4-496e-88c8-8b00ba25e7fd,32bf02ed-ba55-46df-86fa-128268c13781,7618.86,5007.14,34.28
52314f83-17ff-43e1-8d0a-042a6545131a,14de53e8-edaa-40a7-a171-ce7b3da89568,17854.95,7799.07,56.32
16cab2a0-f980-4736-8a3c-05c4f030a27d,8f2aac26-bf3a-4f40-890b-6b6e265275b4,4685.01,2956.1,36.9
3b8c9af0-f1c3-45c3-8afb-1ee4ae5c7423,49c00e9e-46d5-4437-bf0e-5e600d91718e,8519.93,11895.56,-39.62
3461a0ce-4993-48e0-a7ad-38e464d4ca07,0df7568b-d5eb-484e-82c9-7ebb16684c5b,10206.03,11383.87,-11.54
8ea7284d-f6a4-41ca-8ad3-0126b3f1793b,722659a9-cf99-4bbd-a265-2460f062a1b1,10049.26,5075.29,49.5
961766f1-b11e-4622-9367-de48859ceefb,3ea780e4-d23c-42fd-87ac-dc95c9268313,8280.29,6480.66,21.73
326deb3a-0bb1-404d-be4a-3a62bd2dae38,9a8d202e-2913-46c1-909a-3485228d8214,12038.28,7576.75,37.06
a14005c7-eb1c-4775-8784-e53a292f0ceb,16ec236e-5922-428e-bbb9-dfd52e438ce4,8314.07,4271.63,48.62
78f649f0-61dc-47d9-844f-8e9a124b4395,a5bf41f3-a408-4b92-aa21-53df6963b7f5,3625.12,3892.72,-7.38
7e8eba94-12ad-4294-9b03-308e3bdaaac7,5760a141-9e48-4215-84af-03047718ceed,10599.21,9067.74,14.45
ab1581cc-b861-49da-8228-a21af4f00cea,6e206fbe-d219-427c-bccb-943f536e3980,1504.36,942.21,37.37
36dbc3a1-19cb-4559-a07b-b1cc6e491527,aa61f2e8-80aa-4596-9a15-e43cc9ed5baf,5334.49,6426.07,-20.46
ad741cbd-4ce8-4798-9e6b-9318e491cf55,2d1bcde5-32c4-41b7-b85c-0afe4ddb6b43,4659.46,3366.65,27.75
99558f35-ee73-4449-b3d8-10ada3724331,d1460590-ed5e-4337-86db-b50faf4776f2,1122.51,589.06,47.52
2ac45c89-0d41-4b37-be33-99d5673866b1,2449daa4-ff6b-422a-9ab1-80fc84aecc36,24514.22,13802.86,43.69
175f2ce8-d39f-44cf-af20-124915dc8ef3,1f9deca3-dd9f-41c2-8184-d4d6bd57f1c1,3679.82,3410.76,7.31
883cb31e-d9ee-4313-95d5-e4dccb7ee523,4fa2ed60-c742-4b61-8c24-9bd8f461206f,4161.41,3539.05,14.96
6304d55b-c942-47b8-8cd0-c284572930e3,8a23a00b-8f0a-45aa-bf26-cea1e54492de,1281.48,688.69,46.26
3cab1754-eb20-4c9a-a4cf-8098b2203914,855a533e-6714-4725-b65b-70fca6ce4e51,1390.16,1074.23,22.73
6b12396e-5f88-46b2-86ad-5cc2dcb03869,cf296ea6-7c46-4f03-96c4-85d05085bfe5,2257.77,2298.26,-1.79
1b0f7a27-bce0-410d-aa79-19ffac2435dc,400915e8-6e5e-4eca-b5a2-5bed44dcd6ac,20030.95,13134.91,34.43
71ddf45f-73e9-43a1-af39-ee7366238bc0,015409c4-738e-4d46-a3f5-4fec9dcd506e,8216.6,13053.56,-58.87
6bf714a8-dee2-4710-ac4c-fd087eb7ffc3,9bfa97aa-1fc4-40ce-8de1-477676f8a465,6124.77,2336.57,61.85
848f68af-83fe-45b2-834a-a8d738ffb5df,6c972ff9-51e4-454d-8f25-fb16af6a6cda,3595.25,2179.03,39.39
cb961cd7-b673-4e89-ae96-3ef2797f7838,bdac3b6a-48e1-4907-85c0-c171746bbb9b,12615.04,9655.93,23.46
380663ed-755e-4ec5-8e7d-ee1660b25a54,8b05246b-14df-4332-82b5-e7f8d98748f2,11238.39,4313.01,61.62
d4139370-2a8e-40a2-bbb6-771fb6829bb4,7035e497-e784-43b1-864d-42b4528193c6,2601.6,3342.98,-28.5
d53586cc-45f8-4c81-bcd5-b81da69f64ce,ee3cfe8c-38a2-4abf-ad53-6cf4918993af,12852.71,8519.67,33.71
3d0f83c6-8d6f-45e3-8f4c-28fdacb0fb84,e1c3aafe-f045-4371-abce-2d0781d13165,4233.2,2936.82,30.62
3bd6b3d2-c6c6-4ae0-a333-7dd9d09e34a3,d789e473-8701-4c7a-aa69-a07300930547,1927.69,800.79,58.46
0da5ccfa-92dc-4a84-923a-bcdca6dcbb33,c829999c-8793-4ce8-bbe2-d5190c9d684c,7622.51,5518.47,27.6
369e37b8-bd66-41e7-9a5b-800508cdd404,c257124b-f577-4b22-b28b-f63c3b90539e,14662.67,19175.36,-30.78
8045901e-c614-4b32-90c3-1857dd5be18a,36a5af23-35c5-4999-a919-10e4d98eecce,15551.24,15292.04,1.67
cbb7ad66-9dd6-4363-8b71-c2020a82aa67,07fae371-ebd5-4a1e-b33b-b34545cc5925,2934.07,2178.55,25.75
7ff100f5-934b-48f3-be01-9b2014e6f5c7,e0f692a7-63ed-4049-b51a-b25e94bdab3b,4257.6,1943.96,54.34
5e550fd2-6d65-4d83-a57a-b46d18eefb75,58ec9165-a393-47c4-b450-98cc764335a1,23439.7,8025.83,65.76
57059004-edfe-4b26-a86d-b99b0dc579a0,a74b21c0-e269-44d8-bb33-f7fbe20dc2d3,9015.91,9472.78,-5.07
e6483acd-2ecf-43f7-9c86-ef74ccce3937,5fafd5bc-ae5d-4d31-8329-e127a1a61c41,25508.73,9116.24,64.26
1400df86-0841-4786-b73b-15485aacc6fb,f161d684-e577-4c13-863e-4c11775b8a70,2434.24,2632.4,-8.14
ef7ffd37-0792-4243-8c9b-54b3108d611e,5f8351bc-1dbf-4cb0-b0b0-11c6846683fc,2044.1,1478.47,27.67
34de8f3d-468d-40dc-9086-0b748ef8e6d3,6a53c81b-f12f-4981-a48c-20d198447cec,3178.32,2842.87,10.55
aa5b737c-050f-4a32-8b85-a5de8c5b1f6f,4ef31d73-c588-413e-97db-58736a44c174,5966.97,4178.2,29.98
3c52b196-a246-42ac-b9e3-fdacb0aeb0e1,98be662b-4055-4ef9-91b4-07aef61f1f08,1626.34,813.8,49.96
ce329bf5-28c4-4930-a41d-629a1158ae0f,eb9d0dd7-453a-41eb-a162-3dc9ad7c9b0b,5192.17,2310.69,55.5
be9fd5c1-3b82-4c81-bb52-7bb7b16e13b4,6936ef21-b982-48bb-9b3e-396490c047d2,3469.66,1615.81,53.43
bf2f14c2-402b-48f5-9dde-c51b5378354e,c4e746c5-e76a-4fb7-9979-0b8568912e09,12405.6,8566.19,30.95
f66efcf6-6042-44fb-9207-5317c1a36341,ca708360-7ce5-425f-9345-a71619aaa73c,8510.61,5337.04,37.29
94e4f487-9f04-4f69-b2db-34330437a128,c0cce96d-065c-4415-90b9-bb23839b068f,2667.33,1633.06,38.78
d0f4d3fa-29b7-4ce3-93ae-be5f7aaff171,c05674ac-c93c-463e-b963-42d45dd97785,3651.21,2164.52,40.72
7f0af606-3e21-4949-9635-e1f46c306c12,656f945e-0b22-40cc-b81c-ad2c1746463d,12910.3,10231.61,20.75
0dce327e-e510-4f8d-bb3d-333caeb3a97f,d88852af-e77e-4601-9d60-d6b00bbc52a4,1312.68,710.58,45.87
519f04a7-5add-4576-8c46-7bf547365d40,6dc4250c-f9ef-4709-8833-df49c549e999,3776.99,2297.53,39.17
bf567093-bd06-4c41-9a9d-6f73d4877e2b,eb8806c2-7f70-45df-956a-137acb31be53,3960.99,2615.57,33.97
f188aaaa-d060-4d13-bc79-632721086866,4f112041-9799-4f16-8fb2-4a0bfe012c0a,6740.55,4969.38,26.28
6267b46d-c7f6-4a65-b3dc-05a6fe426421,e31888ab-c9a7-46cf-9c37-c847f8ada3ff,18977.71,12512.5,34.07
d2621522-8e01-4e65-bbc1-838a3af25bcb,50110cff-7b91-452b-9dc3-340406e3c5c5,3352.22,1889.96,43.62
851c359c-e640-44cf-a475-7aa450c1a7f4,56a30e1c-9dcb-4de8-840d-bf176fdd2617,1118.83,594.28,46.88
d6f67d38-5e48-4a9b-9c89-2584091ab0c7,26a062f5-6ead-47f6-8a7a-f3d86336a36a,6951.92,4881.7,29.78
d5f0dbd4-06f7-440b-b9a2-2e6a7893086f,d424bbda-56e4-47e4-8a49-233eac803b45,7173.45,5979.13,16.65
f2e77d4d-3175-4682-8190-977fd5c759e5,6d56883e-50ad-46d1-9e4f-3a2ec93124e9,3982.84,2284.29,42.65
bf5d4a2b-8f59-4d47-bc38-a44d694117d2,29e58822-3933-4874-8429-bdf4a723776c,13472.49,15334.59,-13.82
3ff5d693-1d37-4d8d-b904-7a5fe5f4487b,2093a05a-8cf8-4a9a-aa30-700f5b109a80,7315.57,3048.09,58.33
7146c317-19af-4bae-9943-9e4479f41a06,a6d26881-1fa8-4631-acba-62eb98302820,9390.08,8351.01,11.07
d7f47d8f-f6cd-433d-a190-887890fc5132,97272635-eaff-4078-b821-de51f97751b0,13591.38,8592.05,36.78
b6150120-6b13-4d60-b00f-49578547dc74,0090f5f6-edf4-462d-9eb1-69fbf00018f3,1153.2,564.05,51.09
722c251f-5def-4dfb-8f29-63c1ecafb38c,75fadfbb-1a46-4121-82cb-b1d7e4d87fc7,21654.92,7211.28,66.7
c9170541-cc5b-4158-b206-3af2fb2066f7,ec641325-0fd4-40d9-a101-b7f61ae438f3,6260.2,2629.27,58.0
8006b343-7b00-4ca1-a907-a653dc1f4228,c3a524d9-388d-4351-98aa-034b47918e5f,6113.58,5533.37,9.49
f1bea6c0-b65e-4628-8fa4-ffb1a749a19e,a21fe032-fbb7-4e43-8e5c-4c5a3698f063,7182.8,2437.18,66.07
43331a66-38f5-4854-a453-7792efabf346,aa4d2ff4-2d48-460c-9523-79d2e8cc787f,2172.4,1636.47,24.67
2a8e8127-aaa8-4df1-872a-2c4f451293fe,abd488df-9ac8-4d29-8b9d-f72c2a8aaffb,4687.95,2070.16,55.84
865fe15f-addc-4e49-baff-872728778504,23ddce4a-304d-41b6-80da-0dced9cafecb,8332.12,4948.2,40.61
269db3cb-faad-4ed7-abf5-b6db043cc152,0ddedc51-e152-4048-83b5-aa6ad5fca1da,12084.5,9965.23,17.54
0fd680d0-3fec-4342-8f80-6c6f0ef2fbf4,ef0bbae9-5eaf-46d3-b96d-1ef63f17722a,16373.77,5906.07,63.93
05244e15-21b9-46ff-86e1-c721792d83eb,c11d7e54-06c5-4af6-b305-0afc15b6456e,20742.05,9714.18,53.17
78eb1afd-92ea-429b-b960-8ff4a205b890,f6ed93ec-2bf6-473e-8824-7a044ae45965,2657.41,1522.7,42.7
92fa50fd-2190-4a0d-9853-5adcad816bb2,e28270bf-db83-46a9-9007-c676ad85a930,3841.01,2894.12,24.65
15c13554-91fd-4e9f-b5c0-735c94d2730b,2b880bfd-5ffe-4815-80c6-452a1de96c32,1963.61,773.97,60.58
d1ba17eb-3c50-4309-89d7-1a250afbe06d,f5f02e6e-cda2-4d89-a481-28ac4690f97f,2312.41,1682.39,27.25
a9265b6a-c328-40fa-94b6-b7901c69daf2,7965d51b-9a53-4332-a523-b60781927662,12813.58,10542.91,17.72
1cfacb6d-9cea-4a45-8b4d-0733640de2c2,3e40839c-2cec-45f3-ae90-53d21f1a088e,3797.19,1960.49,48.37
3b1227ed-60e8-4597-abd2-00ba342bc242,b08364e5-7111-499d-ad07-b7580970bcdf,7225.52,10951.55,-51.57
ed75f559-a8eb-4d30-be1a-78a7cda84eb1,510a97f0-f43c-4da5-bdf8-91a754bd9d5a,18406.4,6699.68,63.6
4ee25601-da05-4a65-86b4-073d2b2e2461,f0a7aedb-4e18-4671-9982-e721ac652589,2691.06,1290.6,52.04
708cd1c6-1404-4808-939b-eef116b03a37,e1685326-33a8-40f4-b145-79526e4052cf,10270.51,7628.11,25.73
094ad95e-a495-4db0-923a-41ef6290abed,b932649f-774b-4cc9-973a-6612783d5e55,6103.43,5268.16,13.69
1de6f8a5-4ed8-4eee-b0f5-0c203874fb55,5595f4bf-9e55-4d16-b772-468429066505,15258.27,14226.59,6.76
ba4652fd-40e2-4e84-96ca-0c8940723ae7,3c563b59-60c1-41fa-953b-c6491b48e1d3,7512.43,4288.59,42.91
3b751dee-1aeb-4efb-9661-44a3cbcf1af5,59270095-7803-42ba-aa37-ffffbf643a1c,7074.4,4187.86,40.8
2267c3d0-1c68-4fe8-ae68-5269ff459abd,8c34d7a3-fbf1-4fc9-86f5-b6a17f5bb435,5959.01,6404.68,-7.48
16535f7c-fea6-4477-903b-ab8f6fbf2a09,c96adc33-f701-4cb8-aabc-f041aa5331d9,15013.8,4506.74,69.98
b5fff3d3-21d6-4485-8271-0bf3c2b7d47f,7cc54869-7c98-43bf-b902-4885a4afe481,4632.64,6992.19,-50.93
b39e8d05-6814-4bbf-a4ce-c1b89338bbba,f49a5f10-9875-43a7-b074-5a5f64b586db,14270.49,5738.93,59.78
fcf8b701-81d2-4cc6-afe1-3a2c06c6598f,1d5e713a-ede5-4e48-b8e5-2f3027dce8ff,11348.26,10117.36,10.85
7fed2a26-a5ed-49a4-adf6-751c2e62645e,4b6b756c-b3ea-4ce6-9f3c-f8acc15b6b82,3846.56,3233.98,15.93
0ebb9465-330e-4209-a655-9d51131314ca,9f4b2ede-c116-40b5-a862-720db1e8eff0,8638.92,7955.44,7.91
1a8fcaea-da21-46a1-821b-98a3d2df9092,486a0269-abff-43db-92dc-2f6abb881849,7954.03,4389.4,44.82
a797ccaa-297f-41ca-b706-4a6a52702c66,68fea2ab-17b9-46b8-adb4-9d713879ac39,7947.18,6831.6,14.04
487d7422-e32c-4ac4-8ee1-a6f9d4b09b48,d2f720e9-ff73-48ff-9ad8-7eaeabc855c6,1306.33,790.8,39.46
a8357590-eb2e-438b-8fba-6770f1e47278,f7e4bd0f-09af-4d96-a1eb-2c18892e5e69,14520.51,11533.23,20.57
8e9fc786-a111-45cb-9b5d-3ae9f8a3b182,7d1251a1-dd23-4352-9d23-3844738bf6f2,1217.38,612.09,49.72
fa20b6fe-5714-4b91-ae28-5bfb55ed66a2,cf4cd420-42e1-4879-be01-d6d05aaea99e,3928.71,1936.56,50.71
39853a97-ab3a-434d-9a4b-199b04c5dff6,be5ce7cd-9a75-4e9c-8e62-f601d6e36600,13774.95,10069.19,26.9
e918076a-6f73-4f6d-8b10-46928db0ff56,a94941e7-3a2d-4d87-8f02-8bcf8a7c1d4c,1703.11,1293.97,24.02
6edfe84a-db3d-4cbd-9c1e-27aa792faafb,8d199461-eca6-4415-9a61-fa81610bb400,12082.15,9576.73,20.74
253ccb03-374f-4f43-aa69-bd5db9f0370e,326e5612-d6e1-4b68-b29b-07b90daa2660,23303.41,12495.68,46.38
328d97e0-2d9e-433f-b08e-6b56f21c3202,a2a9e1de-dbbb-4845-99e0-d4f082c3fbb8,5100.27,2421.16,52.53
093c499d-2160-4383-b208-ae4b928f80cd,3db59b6c-1093-48d5-b55f-77add928e3f2,22846.84,8038.98,64.81
bba47a91-774a-49b6-aeed-276d5da6ee7a,b627345e-b8c3-4d08-af3e-760a0d7a7233,3304.38,3834.76,-16.05
3c82265d-a6a0-49bb-ad51-e9c9ceafd6ef,650a377a-57f8-4586-82f5-1cbe27dc9846,9669.05,5408.71,44.06
f4248418-e788-46f3-9259-d400f9a19476,45e6d4df-45b4-40ac-b689-acf61bfa174d,3456.25,2696.52,21.98
96e792aa-e8dc-4d66-983c-e0ac477e5e08,3e9c5753-e3f4-4271-94f8-3191ecf91452,1279.24,658.22,48.55
0584f3f4-e190-4132-9f6e-77622caf4919,33b8cd58-f609-4d80-8fec-0c2b5ed85b8e,14156.1,17824.8,-25.92
4b305c39-14e7-4844-a1d1-b77a3164c7c7,e11fd2cb-5ea8-43cc-a572-c93cc56a7e00,13099.61,3997.35,69.48
7b94d616-426d-47d0-b4cc-affb438e8da2,0c53dfe8-7ad9-4ead-a6eb-03aade45b602,5639.32,7171.84,-27.18
d80a759d-0443-4473-b2cd-f00584f87db1,d3e72e88-add0-4f1e-a3e9-8900bd459bef,4667.34,6328.2,-35.58
70ff26db-a4eb-416e-9df6-651bb12daea1,eff0f656-3f5b-46bc-9743-9ad5f245801a,2209.13,2357.55,-6.72
1a2a3ca3-83fa-4c05-a280-194766587a40,95be6b6c-0d4d-4d4f-a99a-cc28856827bd,6584.38,3293.49,49.98
4804f085-a36d-443d-98c7-63b9826649da,3f63b687-9164-4000-9677-b67e5e2128f1,7969.98,7436.65,6.69
3d2bb7f7-cb9a-4898-82bd-83689df13474,0b473794-14bd-40bb-9efb-2d7cf2c1c3bd,3565.84,2448.81,31.33
d4876f80-3a71-4ed6-9ba8-6edaf0680de4,1ccd3113-f85e-4c48-9103-09d3717fa9f0,2579.17,1355.11,47.46
212b90a8-b50e-4077-97ea-f21d1ed995ee,413e2757-8fac-431c-acf9-0ecd37504909,1594.28,788.56,50.54
9bd05949-1490-43c5-ab58-896a983ba8f5,09b284a7-71bc-427a-96f8-64915109fb46,4105.89,2391.87,41.75
0dbafe51-fda6-4da1-84e7-510652110f1b,878223d1-f408-46b8-97ff-8c031eb8abdc,15962.93,7277.57,54.41
17043bd2-054f-4229-bc9b-012676f4eb6b,10e65dc9-7942-4d57-89bb-5fb8bbe9e386,8894.39,5175.53,41.81
b93991b0-1c84-4e12-aed7-b261705f8574,47092dda-abc1-4447-b1d9-883e8d3fcd2c,2748.0,2531.07,7.89
7c344de8-3911-4207-9c97-d68bc840f1af,a18d9db7-e94f-4107-9be9-099cabca6992,5553.78,7950.62,-43.16
563bf2c7-1ca4-495e-b17d-297dc7103f6a,8be24e94-8dfd-4f22-a3ae-99fae28e4183,9453.51,3605.33,61.86
aef053ae-f462-4f0c-94ee-862fd2ad2f26,1a4901e5-cb7a-49cd-a650-6ddc76a5aa38,4686.67,1682.82,64.09
7ef56329-0cdc-4912-a72f-458a0964077e,68f4b2f3-453d-4a55-ad90-ce79fc6dd7ae,3864.82,2902.39,24.9
e7b44d62-67dc-439f-b162-5c0d75d1da99,80b12c47-c7a7-4fc4-a4d9-18b20cf885e2,14728.95,4150.4,71.82
8670ec5d-a1ea-4268-a763-2be8f6753cd8,b19d64f2-f2c4-42cb-a8fb-1b3cfced00dc,3370.56,1947.19,42.23
551b8766-47a6-4b3f-b696-26c5ec0c50f9,0c985ace-0342-41d0-85db-ab22b52612b7,8912.13,4762.21,46.56
09afe8f4-980f-4068-bdcf-4207f586a0eb,e2f1d22f-5587-4468-8e77-452ad29d4a48,22776.53,8982.48,60.56
9540f9e1-25ea-458d-a0cd-5c1325ea709f,0c5e1b29-4b1b-4cdc-91c4-15393c3d6fc6,5894.6,3071.43,47.89
8d661ca9-d122-4a59-b959-8fb77d93751d,99b6d8f4-a852-49ea-924c-73f88b896ef8,5476.85,3461.88,36.79
93e0bf79-6762-45e7-9cfb-d5a6511c2c86,15c5467b-d582-408e-b571-183e8273895e,4112.63,2180.22,46.99
ad6059c8-5fe2-4e72-aea3-ced1ed40958e,5cba8214-ac8d-45c2-a3ed-7b276bceed62,3015.72,2696.27,10.59
d9f13c84-1879-41d7-8ca6-a1af524bfdb0,98fa8ec6-d9b3-42a4-9067-c207940f936e,15551.12,15611.88,-0.39
9e0c0c3c-096f-446a-a5bb-c3d75637b186,ba9c6ede-5790-4606-90f5-9921016e7f2c,5757.06,3926.12,31.8
91f2cbcb-d643-492d-a231-92d18bfb0829,4837185f-6199-47fb-b0e6-c91394a6e683,15673.87,6632.61,57.68
1bd9fdec-4736-4df5-a56b-29fe89aa8f04,5116fd63-75fc-4595-98dc-d221b46ca5d4,18996.34,10752.08,43.4
f21f7398-5ef8-41e5-a21c-51f166ab0fdc,c9983ee7-0d84-4007-8c0a-184a9fae8948,3950.34,2166.28,45.16
b5e50dc8-3515-4284-8d52-6eff852cad26,feffc05c-edc6-4039-9637-3ab03184a832,1591.56,908.97,42.89
62d6271d-41d8-4694-87f7-2708db18f8e2,beeef192-946a-4e52-822c-7dd38c8e265c,12348.1,10401.67,15.76
cc98bb20-aa47-457b-8136-19ad9b9eacde,bd7d2aca-50db-41f4-b141-ce73bc3ad4c8,5596.71,2200.57,60.68
91817838-2617-4ce9-85f1-4d2ec3eb4407,0e5656b6-5c18-436b-8777-bec23eeb54e4,8385.18,5320.05,36.55
698ffa57-a16f-4273-a7b9-ab76caf2961b,943ca1a5-2af0-47f1-b7b5-c0c7014a0d61,27652.26,9290.46,66.4
ad166098-85c3-4d6e-ad0e-e66f11608560,a65e2103-b99c-411f-9f4f-ade962f55a96,7570.91,4647.36,38.62
f5d9f0bf-777e-4a59-847e-18b51d5f28d6,64bd812e-aa91-49dc-af8f-bc9b285238b1,2403.5,1334.2,44.49
e1355ef0-15ba-4140-bf4b-dd68c521071b,0475f0ac-0b21-4402-83b3-95019f630591,6058.05,4658.65,23.1
453ec1a9-8132-4572-94c5-c3cbe66dc0e4,36663c8c-9f20-45ac-813a-1d7254fc5b6b,9576.66,7466.07,22.04
a84f266e-58e7-4116-b342-08d631021a95,efb28b62-fe56-44d6-9aaa-f27d76c346c3,5115.55,4392.37,14.14
55ea1b98-0901-4d3b-b4f2-950adc2ea5ec,859b39f2-38ca-4787-a437-998d0a905c4a,17986.82,7218.53,59.87
72f03bd0-c0de-425c-88c5-05d43fa9f635,2a4d67d5-353c-4459-ba5f-f2a383b4dcbe,10113.35,5642.99,44.2
5f5ea647-d0c5-4d8d-961c-09f579bccd24,01ffb9fd-f837-4a94-ab3a-0018a32bff6b,5727.86,2989.1,47.81
d1f14167-ce5c-42dc-afdd-5fee1d29842b,f53f9db0-b572-4987-a420-28411a031e2f,1740.71,1121.17,35.59
dd96a36e-fcd3-4a56-a51e-a4e40df4ce9b,019fa302-1de9-4e6a-93ac-e964be4530ca,15029.62,7979.5,46.91
7cabd758-4b42-4a18-95ba-349d99118edf,ac4da07c-ae5a-4609-9bf4-51671517ab16,15778.79,3925.26,75.12
05489a7c-bde8-4478-9121-ff2ec4f4b5df,8011020a-a3ae-40c9-b4da-de968d7fcf98,1686.69,785.21,53.45
03aaef21-9b8e-45fe-9f99-efa804b3f18d,8918f312-663b-4202-8886-6207a8f91c2b,3069.48,1612.81,47.46
49503643-4803-424f-a977-45f09c102e33,61752389-a508-488a-84cc-7e9ba2ea80e6,7262.85,6062.76,16.52
63f9dddc-2695-475c-9d8a-041e68367e5c,23349141-4696-4f86-ab23-d551c3956fc9,9324.02,6030.78,35.32
e1d9ef40-7717-406f-a5a1-a0e3f5afe829,a36536a6-83c1-447f-859b-4f8f07936ca4,6269.53,2393.03,61.83
c87ec1b8-ae94-4db5-bd98-ad7ec79d4cea,478411d1-1ec0-4d68-af47-e1e87dc42e31,13754.03,8398.16,38.94
3bd0b4ea-5e0d-4a35-833c-d30ee7f06881,d970fa94-f1a2-409e-92d9-d6feb5f62d1d,4580.04,3667.23,19.93
bbf4e348-5897-425b-983c-e799d9cf99c7,bc290b93-5c39-4673-bd9b-292144baaaaa,6187.16,3066.55,50.44
8839b7ec-0dd1-4d90-bbda-01f83e123bdf,d34a9e1a-6ae6-4c4e-85d3-01de2e429955,12776.15,7677.22,39.91
06b582cc-cf14-4602-89e9-acb0b45fa01d,f191dc14-379d-4e2f-ab28-9e1275855914,14620.17,8523.32,41.7
552a41e5-c4c3-4bc1-994e-4f43f8f2e05c,eccf56e7-d5e0-4530-aa1d-7247a733de1a,1479.41,655.92,55.66
579f81ba-77b3-4885-991d-8f8a45e5da0a,615a2e34-01c2-431a-b214-81284486373b,3651.57,1508.99,58.68
a6f4f3b1-2eaf-443f-b802-67e0a83e4797,35d3f293-4a26-4cb2-893b-056009ffb4ae,5128.81,2645.98,48.41
43e6e435-4b53-4205-8be0-4996dba00ddb,80519e54-bdc2-4203-a27d-a3945ba7c7ce,6743.66,2516.36,62.69
be2651b5-84fe-4802-ac77-622d5dac253f,a8d06b77-c236-4b59-af64-632c775e3901,6353.6,5217.99,17.87
9d655486-2f3e-4137-b871-d60092209832,a0248f8f-d4f1-498a-a00d-598e857aab16,2263.7,1437.72,36.49
72983be2-384e-478a-b02c-d8001d9acc88,6ca13053-69d2-402c-9219-b79fbd81a143,20781.95,13797.52,33.61
b18cc318-b2b5-444d-9fc4-3250dbabdd56,3a8f6e60-d12e-49e4-a120-fba17a0b41fe,8716.35,6039.2,30.71
b6f5fc54-8c7d-41d6-b079-eecc8a105329,f8d8d641-e30a-4435-9b59-e708d7840d3c,5216.88,2324.28,55.45
ed9d3007-dcce-47dd-9c96-1f4c3c1b828c,631ecf90-f178-45b7-a443-ffe45b435afa,19961.78,5504.1,72.43
1de4a363-6627-41f7-b008-6eced756017b,414db9d5-9ee4-4918-a92a-d29fac2e9290,12015.53,7350.94,38.82
6c2bdee3-f078-44b7-9a98-194276d430d2,744b2327-2692-46b0-9261-b20e83198990,5637.59,5376.13,4.64
26ae48e6-1ae8-4de8-b281-f0f4e71a56be,7f6a5d96-2709-4ed9-a63f-004e6d00c166,5733.0,3715.07,35.2
183b2a78-b8d7-46f0-b8ae-66c7e927cf0a,265ee6f6-4f23-46fc-a847-23885a5bceab,4749.92,6774.71,-42.63
485a02bb-0f35-4077-b41b-440332e9ec16,00b5abfa-d731-4c4c-86ac-efb2ac0840c9,4225.87,3088.7,26.91
574847c6-027c-44ed-a526-5574f4e683f6,4cc42774-5d70-4a18-8fb2-4157f2491330,2811.07,1572.76,44.05
3769b80d-bc49-4d06-a255-1abb5c8e9d73,55aa85bc-3b1d-4149-8927-9e1690ef1ca6,2234.34,956.66,57.18
77a6b048-a05a-473c-888b-f98e6da84901,783b75f4-bdfb-497b-b31b-0fdc7b29379a,1865.14,1070.51,42.6
888a6078-2171-4398-a675-36a0e598220a,138a8fd0-647c-40cf-9719-110ec45c8acc,8468.94,3713.95,56.15
2f570fec-5bc6-4a11-a33b-b326400f753e,699e0062-5753-4897-b469-e35bf6365b3c,15880.97,12507.96,21.24
df0f55cc-cce1-4eae-9a6c-e815756cd851,e01a0ae8-cbf6-4201-ac0e-083b24e37758,8648.89,8264.5,4.44
d7eb5b95-b76e-4efb-8d82-eec0af3a6072,e3e1aa02-3347-4fb7-a305-57cfa6f8ff44,1973.5,1037.02,47.45
7525cfaf-f31e-40ed-bc05-06b5be78f7b2,e6a83968-9439-4d95-ac2d-4feb94749520,3807.62,3581.45,5.94
b20a9710-8a8c-444a-a19c-c2aa6d1e8444,cba2deb6-884a-4d07-ab34-00760259e924,11753.68,9117.92,22.42
b2b240e6-4cfe-4b21-bf4d-e8501d0c62c6,585ebefd-031d-4bf0-8c21-538d63ca94f2,7487.82,12466.31,-66.49
2fcc0919-87e5-4578-9e09-7c10d9b55a14,d6a98473-a27f-4584-8e60-a2871d4135d6,4965.89,3961.54,20.22
eb9bef05-6f07-4674-ad92-87f7925f87a1,11ce95a1-546c-488b-a62e-2015403cedf1,21414.05,14454.82,32.5
e9b2fc00-1cc5-4b0f-9742-7a2819be998b,adcb48ca-2adf-4c5b-bda8-bd6fed45851b,10515.87,10417.81,0.93
13ac2858-323c-411f-ad76-989cffcae1a2,feea795d-f27e-4b58-9578-4822a6fc62e3,2974.43,1858.26,37.53
dd118793-fa23-40cd-9a56-676e3b978105,568d47a8-a0cb-4703-8593-57424b2e5e59,2476.18,1109.61,55.19
